"";"X";"collection_id";"collection_date";"num_trap";"surv_year";"trap_nights";"trap_problem_bit";"num_count";"sex_id";"sex_type";"sex_name";"species_id";"species_full_name";"species_display_name";"trap_id";"trap_acronym";"trap_name";"trap_presence"
"20769";20769;2884779;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;25;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20770";20770;2884779;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20771";20771;2884870;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";13;"BGSENT";"BG Sentinel";FALSE
"20772";20772;2884870;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20773";20773;2884870;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20774";20774;2884870;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";13;"BGSENT";"BG Sentinel";FALSE
"20775";20775;2884870;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20776";20776;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";26;"LCKR";"Locker Trap";FALSE
"20777";20777;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;16;4;"female";"Females - Mixed";49;"Aedes washinoi";"Ae washinoi";26;"LCKR";"Locker Trap";FALSE
"20778";20778;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;2;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";26;"LCKR";"Locker Trap";FALSE
"20779";20779;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;11;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";26;"LCKR";"Locker Trap";FALSE
"20780";20780;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20781";20781;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";26;"LCKR";"Locker Trap";FALSE
"20782";20782;2884897;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20783";20783;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;2;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";26;"LCKR";"Locker Trap";FALSE
"20784";20784;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;3;4;"female";"Females - Mixed";59;"Culiseta particeps";"Cs particeps";26;"LCKR";"Locker Trap";FALSE
"20785";20785;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";64;"Culex erythrothorax";"Cx erythrothorax";26;"LCKR";"Locker Trap";FALSE
"20786";20786;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;15;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20787";20787;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20788";20788;2884898;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;31;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20789";20789;2884927;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";21;"Aedes albopictus";"Ae albopictus";13;"BGSENT";"BG Sentinel";FALSE
"20790";20790;2884927;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20791";20791;2884927;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;20;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20792";20792;2884927;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;3;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20793";20793;2884927;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;10;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20794";20794;2884953;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";13;"BGSENT";"BG Sentinel";FALSE
"20795";20795;2884953;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20796";20796;2884953;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;34;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20797";20797;2884953;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;6;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20798";20798;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";21;"Aedes albopictus";"Ae albopictus";13;"BGSENT";"BG Sentinel";FALSE
"20799";20799;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20800";20800;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20801";20801;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;33;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20802";20802;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20803";20803;2884954;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20804";20804;2885171;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20805";20805;2885171;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20806";20806;2885176;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";21;"Aedes albopictus";"Ae albopictus";13;"BGSENT";"BG Sentinel";FALSE
"20807";20807;2885176;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";13;"BGSENT";"BG Sentinel";FALSE
"20808";20808;2885176;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;11;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20809";20809;2885178;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";13;"BGSENT";"BG Sentinel";FALSE
"20810";20810;2885563;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20811";20811;2885563;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;6;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20812";20812;2885563;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;124;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20813";20813;2885563;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20814";20814;2885569;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";26;"LCKR";"Locker Trap";FALSE
"20815";20815;2885569;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;28;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20816";20816;2885569;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;92;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20817";20817;2885569;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20818";20818;2885569;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20819";20819;2886139;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20820";20820;2886139;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;15;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20821";20821;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;3;3;"male";"Males";48;"Aedes vexans";"Ae vexans";26;"LCKR";"Locker Trap";FALSE
"20822";20822;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;26;4;"female";"Females - Mixed";48;"Aedes vexans";"Ae vexans";26;"LCKR";"Locker Trap";FALSE
"20823";20823;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20824";20824;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;19;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";26;"LCKR";"Locker Trap";FALSE
"20825";20825;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20826";20826;2887211;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";26;"LCKR";"Locker Trap";FALSE
"20827";20827;2887275;"2023-06-01T07:00:00.000Z";1;2023;7;TRUE;9;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20828";20828;2887275;"2023-06-01T07:00:00.000Z";1;2023;7;TRUE;2;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20829";20829;2887276;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20830";20830;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";3;"GRVD";"Gravid trap";FALSE
"20831";20831;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;4;3;"male";"Males";48;"Aedes vexans";"Ae vexans";3;"GRVD";"Gravid trap";FALSE
"20832";20832;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;6;4;"female";"Females - Mixed";48;"Aedes vexans";"Ae vexans";3;"GRVD";"Gravid trap";FALSE
"20833";20833;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"20834";20834;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;3;3;"male";"Males";58;"Culiseta inornata";"Cs inornata";3;"GRVD";"Gravid trap";FALSE
"20835";20835;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;5;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";3;"GRVD";"Gravid trap";FALSE
"20836";20836;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;30;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20837";20837;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;99;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20838";20838;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;7;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20839";20839;2887277;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;19;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20840";20840;2887278;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";3;"GRVD";"Gravid trap";FALSE
"20841";20841;2887278;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;2;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20842";20842;2887278;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20843";20843;2887280;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";48;"Aedes vexans";"Ae vexans";3;"GRVD";"Gravid trap";FALSE
"20844";20844;2887280;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20845";20845;2887280;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20846";20846;2887280;"2023-06-01T07:00:00.000Z";1;2023;7;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20847";20847;2904624;"2023-06-01T07:00:00.000Z";1;2023;1;FALSE;16;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";13;"BGSENT";"BG Sentinel";FALSE
"20848";20848;2882375;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20849";20849;2882377;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;129;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20850";20850;2882377;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20851";20851;2882377;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20852";20852;2882377;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20853";20853;2882392;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20854";20854;2882393;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20855";20855;2882393;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20856";20856;2882393;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20857";20857;2882410;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20858";20858;2882411;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20859";20859;2882411;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20860";20860;2882422;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20861";20861;2882424;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20862";20862;2882436;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20863";20863;2882443;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20864";20864;2882443;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20865";20865;2882500;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";41;"Aedes sierrensis";"Ae sierrensis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20866";20866;2882500;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;24;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20867";20867;2882500;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20868";20868;2882500;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20869";20869;2882501;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"20870";20870;2882501;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20871";20871;2882506;"2023-05-31T07:00:00.000Z";1;2023;1;TRUE;NA;NA;NA;NA;NA;NA;NA;2;"CO2";"Carbon dioxide baited trap";FALSE
"20872";20872;2882509;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;22;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20873";20873;2882509;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20874";20874;2882509;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20875";20875;2882510;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";3;"GRVD";"Gravid trap";FALSE
"20876";20876;2882510;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20877";20877;2882516;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20878";20878;2882517;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";3;"GRVD";"Gravid trap";FALSE
"20879";20879;2882517;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";69;"Culex stigmatosoma";"Cx stigmatosoma";3;"GRVD";"Gravid trap";FALSE
"20880";20880;2882525;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;NA;NA;NA;NA;NA;NA;NA;3;"GRVD";"Gravid trap";FALSE
"20881";20881;2882530;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";51;"Anopheles freeborni";"An freeborni";2;"CO2";"Carbon dioxide baited trap";FALSE
"20882";20882;2882530;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20883";20883;2882533;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20884";20884;2882533;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20885";20885;2882533;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20886";20886;2882538;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;8;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20887";20887;2882538;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;7;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20888";20888;2882540;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20889";20889;2882540;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";3;"GRVD";"Gravid trap";FALSE
"20890";20890;2882542;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;3;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20891";20891;2882542;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20892";20892;2882542;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20893";20893;2882571;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20894";20894;2882579;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;5;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20895";20895;2882579;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20896";20896;2882582;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;13;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20897";20897;2882582;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20898";20898;2882582;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20899";20899;2882582;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20900";20900;2882584;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20901";20901;2882584;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
"20902";20902;2882610;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;148;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20903";20903;2882610;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;2;4;"female";"Females - Mixed";58;"Culiseta inornata";"Cs inornata";2;"CO2";"Carbon dioxide baited trap";FALSE
"20904";20904;2882610;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;17;4;"female";"Females - Mixed";65;"Culex pipiens";"Cx pipiens";2;"CO2";"Carbon dioxide baited trap";FALSE
"20905";20905;2882610;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;4;4;"female";"Females - Mixed";70;"Culex tarsalis";"Cx tarsalis";2;"CO2";"Carbon dioxide baited trap";FALSE
"20906";20906;2882613;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";48;"Aedes vexans";"Ae vexans";3;"GRVD";"Gravid trap";FALSE
"20907";20907;2882613;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;4;"female";"Females - Mixed";57;"Culiseta incidens";"Cs incidens";3;"GRVD";"Gravid trap";FALSE
"20908";20908;2882613;"2023-05-31T07:00:00.000Z";1;2023;1;FALSE;1;3;"male";"Males";65;"Culex pipiens";"Cx pipiens";3;"GRVD";"Gravid trap";FALSE
